Transaction ID,Timestamp,Amount,Payment Method,Store Location,Customer ID,Age,Gender,Income Level,Purchase History,Product ID,Category,Price,Discount,Browsing History,Cart Abandonment Rate,Fraud Flag,High-Risk Indicator,Geolocation,Market Trend
6287e4fc-b627-4949-927d-801b48f73064,2025-01-01 11:16:25,192.67,Credit Card,Store A,03038918-39dc-42b1-9151-462aecf64b45,37,Male,Medium,"[81, 2, 63]",4de3520a-2bdc-473d-b8c5-ddb5c99bbf97,Toys,38.54,0.0,"['page4', 'page5', 'page3']",0,1,0,"('41.66394', '-83.55521', 'Toledo', 'US', 'America/New_York')",Increasing
f3e9f123-10a4-4f6f-a711-123533f82dfe,2025-01-03 17:01:33,344.42,Credit Card,Store A,03eb25e7-1138-44d5-828e-527f83ddd773,26,Female,Medium,"[2, 63, 37, 35, 61, 85, 47, 36, 22]",2e770638-0475-4923-a864-a982aa700a3e,Toys,10.82,11.04,"['page4', 'page1', 'page2']",2,0,0,"('28.54944', '-81.77285', 'Clermont', 'US', 'America/New_York')",Decreasing
99fa4eda-e148-435b-97d5-94b5a3c143ce,2025-01-06 10:02:06,106.22,Debit Card,Store B,3f0a817f-c625-4b39-b5ee-2a6dbf77b332,36,Male,Low,"[93, 13, 95, 32, 41, 8, 47, 39, 61, 83]",b702213b-04a6-4eb2-8a20-44b7e10811ab,Home,79.89,44.73,"['page1', 'page5', 'page4']",5,1,0,"('33.41012', '-91.06177', 'Greenville', 'US', 'America/Chicago')",Stable
b6556a22-cc30-4d21-b909-8276812604b3,2025-01-06 12:11:10,307.95,Debit Card,Store B,1b592dfc-bb02-4f6d-8beb-99aa272120bb,52,Male,High,"[72, 2, 85, 53, 45]",e2ec967e-b37b-4529-8cf9-4bb29f3420cd,Groceries,88.31,0.0,"['page1', 'page2', 'page4']",5,0,0,"('33.72255', '-116.37697', 'Palm Desert', 'US', 'America/Los_Angeles')",Decreasing
a64adf51-71dc-4964-b155-283cc6c829de,2025-01-06 06:30:27,195.79,Credit Card,Online,8d2b5115-62a9-4803-8965-ec60a301eae8,36,Male,Low,"[75, 78, 11, 70, 73, 64, 41, 15, 86]",a3db6440-50c1-47da-8eff-cfe494c1246d,Clothing,41.71,11.41,['page2'],0,0,0,"('47.80527', '-122.24064', 'Bothell West', 'US', 'America/Los_Angeles')",Increasing
1c241620-2e84-4e8f-9a32-824ed296181f,2025-01-01 16:12:41,320.44,Debit Card,Store C,17b63640-9a00-4a21-8959-b8791c110a93,57,Female,Low,"[42, 64, 92, 44, 39, 61, 56]",6d516431-c038-41ea-b442-a608fb078e8f,Clothing,39.7,34.75,"['page4', 'page1']",1,1,1,"('45.16024', '-93.08883', 'Lino Lakes', 'US', 'America/Chicago')",Decreasing
618a0fb0-805b-4d2b-8412-f488017572e0,2025-01-05 16:50:42,329.75,PayPal,Store C,1c297abd-dbdb-4cea-978d-caaf35cddf85,22,Male,Low,"[73, 30, 6, 7, 48, 40, 45, 65]",95de643d-cb57-49eb-8e3a-ba41fe7dc648,Toys,2.06,10.64,"['page5', 'page3']",2,1,1,"('38.54491', '-121.74052', 'Davis', 'US', 'America/Los_Angeles')",Stable
041a4bef-a756-478a-813f-9795c5d59830,2025-01-02 21:45:51,388.7,PayPal,Store B,3625f0cd-1e72-4f60-a8ff-3df531abb41c,21,Female,Low,[8],f7b816dc-6fe8-45ae-bab5-1e231c72c0f4,Home,13.38,0.0,"['page2', 'page5', 'page3']",2,0,1,"('41.55815', '-73.0515', 'Waterbury', 'US', 'America/New_York')",Stable
c90ebef0-0681-43c7-9c58-84840fa64a73,2025-01-04 11:23:01,73.14,Credit Card,Store A,c129cc27-2862-4dae-b785-e1d4d4a20259,31,Male,High,"[17, 9, 71, 85, 15, 32, 1, 36, 38]",cba844e7-c0b2-4fe6-aed4-2e270e45d214,Groceries,28.71,0.0,['page4'],3,1,1,"('30.16688', '-96.39774', 'Brenham', 'US', 'America/Chicago')",Decreasing
ba554773-2f00-422f-8064-6e3cfed1f2b2,2025-01-04 14:57:58,357.95,PayPal,Store B,e280171b-4142-422f-bcda-553ab16149f8,43,Male,Medium,"[53, 31, 79, 14, 84, 17]",dec907d9-ff15-4cc0-8cbb-b197ce03a386,Home,39.09,6.6,['page3'],3,0,1,"('37.60876', '-77.37331', 'Mechanicsville', 'US', 'America/New_York')",Stable
366debb2-8f50-4bbc-9590-569c36a24c2c,2025-01-03 04:08:44,58.27,Debit Card,Store B,8708055d-1788-4822-9adf-892c494ac557,28,Male,Medium,[38],63cb9a08-a601-41b4-80ff-66409c7a3c96,Groceries,81.49,5.25,['page4'],1,1,0,"('40.24537', '-75.64963', 'Pottstown', 'US', 'America/New_York')",Increasing
57edce2f-6fc0-4c04-ba2b-3b41430e3fc7,2025-01-05 23:29:04,300.15,PayPal,Store A,ec4f3ead-0b82-4c2d-a5e7-a12a4e7cd5f1,70,Male,High,"[21, 18]",841dde86-2bac-4e0f-80ba-88f146a3fe6f,Home,15.51,13.36,"['page5', 'page3']",2,0,0,"('40.94065', '-73.99681', 'Dumont', 'US', 'America/New_York')",Decreasing
c22e58af-a4aa-42eb-ac58-0f5afccbe672,2025-01-03 17:36:39,112.08,PayPal,Store A,a2ee962a-2547-49c7-a310-ab4b7f7f78c5,25,Male,High,"[32, 25, 89, 78, 13, 55, 92, 21]",921d05c5-4318-4a77-b8b3-002780f6feb3,Clothing,41.06,0.0,"['page2', 'page5']",1,0,1,"('40.93121', '-73.89875', 'Yonkers', 'US', 'America/New_York')",Decreasing
9f7d0c0b-9b6d-4a5b-9779-bf266127da0f,2025-01-04 03:21:41,442.45,PayPal,Store C,5257c6e8-85b6-4c6c-9f46-1113134b678e,45,Female,Medium,"[35, 34, 41]",db1831ac-271a-4947-a6a3-4435fda946b6,Electronics,30.6,0.0,['page5'],4,0,0,"('36.91023', '-121.75689', 'Watsonville', 'US', 'America/Los_Angeles')",Stable
f22ff97e-7d7a-490b-ab44-f7216f4eda63,2025-01-04 18:53:36,234.09,Cash,Online,97df2bc2-297e-415a-906f-852ba0d18fac,23,Male,High,"[58, 57, 30, 45, 65, 13, 18, 40, 93, 26]",f1a3e9ff-d6ee-4ecc-b76d-98c6ed5d18d0,Toys,50.71,0.0,"['page4', 'page3']",0,1,1,"('34.09668', '-117.71978', 'Claremont', 'US', 'America/Los_Angeles')",Stable
35a1f335-1950-49f9-953b-e1e2f80de95d,2025-01-01 17:43:29,487.2,PayPal,Store C,776bbbbf-ab73-4beb-8218-fb90bb3dc4fb,27,Female,Medium,"[8, 82, 38, 15, 56, 87, 16, 62]",b3fff0b0-78bb-4897-ad7e-8a21e5fac212,Home,30.13,0.0,"['page3', 'page4', 'page5']",0,1,1,"('46.32374', '-120.00865', 'Sunnyside', 'US', 'America/Los_Angeles')",Stable
794d0be0-f578-4124-8ab3-f10252402df3,2025-01-05 23:21:03,104.45,PayPal,Store B,276d60c4-bd93-4cfe-92f5-942d609c5f0b,47,Female,Medium,"[98, 1, 87, 100, 50, 7, 56, 23, 31, 33]",ac431e1c-c5c0-43db-88fa-c8c2f71835f1,Toys,55.6,0.0,"['page3', 'page2']",2,0,1,"('34.25807', '-88.70464', 'Tupelo', 'US', 'America/Chicago')",Stable
970a047f-f6e0-493d-8620-3c8669d12ef7,2025-01-05 21:27:11,349.96,Debit Card,Store C,70b1bb99-d972-41e5-979d-34e37eaf5129,25,Female,High,"[29, 41, 25, 55]",4074d3f7-33bb-47e6-88bc-24b0fceaa755,Toys,2.8,0.0,['page1'],5,0,1,"('33.95015', '-118.03917', 'South Whittier', 'US', 'America/Los_Angeles')",Decreasing
6a335639-335e-4229-bdb7-c4965b24899f,2025-01-05 13:31:47,75.08,Cash,Store C,eb2b0395-3749-4c8f-9442-cfe778aca6fc,35,Female,High,"[9, 36, 62, 44, 66, 34, 28, 51, 97]",9dc74090-358a-4383-a7e0-b43252a18bcb,Electronics,53.03,0.0,"['page4', 'page2', 'page1']",0,0,0,"('40.67705', '-73.89125', 'Cypress Hills', 'US', 'America/New_York')",Stable
a4d94493-1eb3-4f92-b9e1-b0d60144678d,2025-01-01 16:45:22,293.12,Credit Card,Online,a92a1742-4831-46f2-bd9c-70258b1c55be,32,Male,Medium,"[89, 56]",83fee2f8-edb3-4462-883e-e773250fceea,Home,34.4,33.66,['page4'],0,0,1,"('29.84576', '-90.10674', 'Estelle', 'US', 'America/Chicago')",Decreasing
3f22db81-95ce-4230-9640-394684b65e44,2025-01-05 02:03:12,241.51,Credit Card,Store A,f0285716-58cc-4810-99c3-6cfd2f519e68,29,Female,Low,"[29, 2, 52, 35, 99, 39, 8]",8ea3000b-bffd-4dc0-913a-4a05480116d3,Electronics,55.65,11.65,"['page2', 'page1', 'page4']",0,1,1,"('34.25807', '-88.70464', 'Tupelo', 'US', 'America/Chicago')",Decreasing
de5b1ea1-5674-446f-8c43-3a7c2e048307,2025-01-02 17:41:11,329.01,Debit Card,Store A,4bc1c691-458b-4bac-8f28-a39a63860d58,18,Male,Medium,"[18, 93, 76]",744ed9b1-fd16-4173-8323-0bddc080cbea,Groceries,48.32,24.51,"['page1', 'page3', 'page2']",0,0,0,"('38.58894', '-89.99038', 'Fairview Heights', 'US', 'America/Chicago')",Increasing
172615c7-10d0-47c8-b66a-e8e2c34ce3bb,2025-01-04 12:00:54,120.58,Cash,Online,09a11998-e072-49da-8d43-ed32ae5b7606,35,Female,Low,"[87, 11, 17, 74, 1, 90]",a66caca7-0f0f-4a79-ab5a-51761fc84004,Electronics,53.6,22.96,"['page3', 'page5', 'page2']",5,1,0,"('32.44874', '-99.73314', 'Abilene', 'US', 'America/Chicago')",Stable
73bcf3da-f3f9-4283-85a2-364c3968fa6c,2025-01-01 18:10:26,339.56,Debit Card,Online,d3f5a8c8-66dc-42af-906e-25689bc16ba9,55,Male,Low,[65],91b7613d-e0cc-4602-8e09-a187d3a04fff,Toys,92.29,22.53,"['page1', 'page5', 'page4']",5,1,0,"('33.03699', '-117.29198', 'Encinitas', 'US', 'America/Los_Angeles')",Decreasing
6749155e-96d2-4840-b4d0-a0f5fcc0beae,2025-01-03 05:03:28,77.92,Cash,Online,2bada98b-202f-4721-94c2-db4de548d0fe,22,Female,High,"[64, 50, 35, 32, 40, 23, 55, 93, 11]",4251f0c9-dafa-463e-81f7-949c56c84094,Toys,23.89,36.57,"['page2', 'page4', 'page5']",5,0,0,"('39.33427', '-76.43941', 'Middle River', 'US', 'America/New_York')",Stable
053cb0da-55f5-40ce-8442-514e70f813cc,2025-01-03 11:55:19,129.83,Debit Card,Store B,9a1d5d68-9d4e-4c61-8f52-4e8aff1fb11a,35,Male,High,"[84, 93, 31, 70, 25, 49, 92]",e52ac55b-cda4-4144-9baf-3b1e80360a79,Toys,94.8,17.58,"['page2', 'page3', 'page1']",5,0,1,"('28.54944', '-81.77285', 'Clermont', 'US', 'America/New_York')",Stable
c86ed4dc-fd00-440f-882f-7dd4abfb4089,2025-01-06 00:08:20,208.39,PayPal,Store A,a263f96e-7e5e-415d-8978-a3e4e999a36e,70,Female,Low,"[27, 98, 43]",378106f6-07c7-457b-82f4-f95403f91999,Toys,24.91,42.62,"['page4', 'page1']",3,1,1,"('41.14676', '-73.49484', 'New Canaan', 'US', 'America/New_York')",Stable
554c9ace-4810-4a68-92b4-0f5bc5ed9a1d,2025-01-05 12:39:12,376.73,Debit Card,Online,f3dd9529-38b6-4342-8526-dd18caea7a60,36,Male,High,"[79, 26, 38, 46, 10, 75, 47, 50]",e35a9ca3-a282-4e6e-bae2-e011d78c4b00,Toys,1.32,0.0,['page4'],4,1,1,"('27.09978', '-82.45426', 'Venice', 'US', 'America/New_York')",Stable
20f68206-21fc-4631-9117-4378180965cc,2025-01-02 19:11:59,462.62,PayPal,Store B,259dd456-fa83-4a95-97d8-0393b4a0121d,48,Male,Low,"[31, 72, 12, 34]",98881157-e05c-4a67-968b-b091426dac11,Toys,72.22,0.0,"['page2', 'page3']",4,0,1,"('33.98154', '-81.23621', 'Lexington', 'US', 'America/New_York')",Increasing
0c8ac40b-be2a-4b66-91fa-56216f78d24e,2025-01-05 18:20:23,329.49,PayPal,Store B,1e96718b-a7cd-4523-a26f-d62a64d87f67,61,Female,High,"[10, 39, 29, 47, 80, 100, 64, 18]",65cb8dbe-ffbf-4418-93b6-89c9d97fc265,Home,49.95,0.0,"['page3', 'page2', 'page5']",1,1,1,"('36.20829', '-115.98391', 'Pahrump', 'US', 'America/Los_Angeles')",Decreasing
98067562-8cee-454b-898a-a42d70d523fc,2025-01-02 02:17:24,35.36,Cash,Store B,e3fc48d8-6a28-4ac0-8d1d-77d65a0301c7,19,Male,Low,"[44, 50, 89, 51, 92, 56, 26, 95, 81, 90]",6538d58b-981c-4a45-b127-863a67755fce,Groceries,1.17,43.22,"['page3', 'page5']",5,0,0,"('42.35843', '-71.05977', 'Boston', 'US', 'America/New_York')",Decreasing
42b1fd9b-3a5c-4bd6-b24f-7276b355cbee,2025-01-05 11:45:02,160.82,Cash,Store A,b3e8f85a-1d62-49ca-891c-dfe13a1db2a7,60,Male,High,"[33, 50, 40, 70]",7ab03e22-78ce-4213-a2ad-54bbc8cb9a33,Electronics,57.44,0.0,"['page1', 'page2', 'page4']",0,1,0,"('41.14676', '-73.49484', 'New Canaan', 'US', 'America/New_York')",Stable
3f6c81da-59af-4b53-8b7c-99c67cdd729f,2025-01-05 13:47:57,186.84,Credit Card,Store B,599c00d9-89b7-4e61-94e3-59484e17afbc,36,Female,Low,"[37, 2, 53, 29, 57, 32, 75, 74, 8, 77]",db14f79c-a03d-467d-b504-3afcc5abaea6,Electronics,62.09,0.0,"['page1', 'page3', 'page5']",0,0,0,"('25.67927', '-80.31727', 'Kendall', 'US', 'America/New_York')",Stable
f96e6b22-9257-4178-ab37-151956655b33,2025-01-02 00:55:39,330.41,Debit Card,Store B,77d65022-99d7-4146-9069-1c4db9cd412f,37,Female,Medium,"[26, 30, 82, 74, 94, 10, 6, 95, 12, 81]",b78280b9-876c-4fcc-8be8-0dbc82cb56c7,Clothing,50.1,0.0,"['page3', 'page2']",1,1,1,"('32.44874', '-99.73314', 'Abilene', 'US', 'America/Chicago')",Stable
a355bcc3-029e-47e5-b45c-147437da278b,2025-01-01 08:39:08,373.77,PayPal,Online,da6fbee8-29da-466b-a637-56bf2fd678f5,67,Male,Medium,"[6, 54, 49]",6b277425-7aac-442c-aa76-d3b5332c4ae8,Home,44.19,0.0,"['page4', 'page3']",3,1,1,"('42.24113', '-88.3162', 'Crystal Lake', 'US', 'America/Chicago')",Increasing
df159fe0-ef5d-4283-b01e-d71dd07aa34a,2025-01-03 05:39:05,425.93,Cash,Store B,b0db7f04-72d7-4745-a2f9-20faf424d450,31,Female,Medium,"[6, 82, 38, 7, 11, 29, 83, 69, 33, 1]",2ec2b0ff-1fc8-4a5d-af33-47a365741868,Home,97.15,28.62,"['page1', 'page3', 'page2']",2,1,1,"('38.58894', '-89.99038', 'Fairview Heights', 'US', 'America/Chicago')",Increasing
76938927-4cb3-4bdd-bb7f-16c0a520d6ed,2025-01-02 02:11:32,412.62,PayPal,Store B,d0dffb29-8c52-45bd-8390-f212466d756a,56,Female,High,"[46, 76, 94, 89]",942a52fc-b552-46c6-a5be-be2113026aec,Home,82.75,41.31,['page5'],5,0,1,"('42.4251', '-71.06616', 'Malden', 'US', 'America/New_York')",Stable
882f9cd9-002f-4291-acf5-2d29dfca5d5f,2025-01-05 15:51:13,183.41,PayPal,Store C,62a9e650-ede4-442f-bc76-bb70fe718541,24,Female,High,"[45, 99, 59, 5, 89, 31, 92, 19]",71339df0-63f6-4fdc-9860-afb4dbba6d20,Home,80.91,0.0,"['page1', 'page5']",2,1,1,"('41.85059', '-87.882', 'Westchester', 'US', 'America/Chicago')",Stable
f639d769-6847-4f2f-8e3c-e0e64da6047f,2025-01-05 17:43:42,15.96,Credit Card,Store B,5efc96bd-6769-4496-b6da-8ac5a959b2d3,52,Female,High,"[55, 73, 3, 75, 79, 10, 76, 27, 33]",b57328b6-a381-4e7d-b426-7e6e5a4cd990,Groceries,82.14,0.0,"['page4', 'page3', 'page2']",3,0,0,"('40.67705', '-73.89125', 'Cypress Hills', 'US', 'America/New_York')",Increasing
461d2244-f19e-4aad-927e-19da507914be,2025-01-04 22:37:25,71.25,Cash,Store B,cd232382-7ce2-47c2-9fcb-cb21a50b4ad6,35,Male,Low,"[12, 82, 91, 45, 81]",c1b2a36e-f57e-4bff-9cf4-e88d04605f06,Toys,80.85,8.86,"['page2', 'page1']",4,0,0,"('36.20829', '-115.98391', 'Pahrump', 'US', 'America/Los_Angeles')",Decreasing
bd836cbf-00c5-475c-94af-3cc05d36d634,2025-01-03 11:38:31,333.35,Credit Card,Store C,7fc6e99f-590b-4174-bc51-1648e73d7c61,36,Male,Medium,"[13, 52, 100, 17]",b9ef95d4-2b00-4d0f-8a0b-922ad1905a8f,Electronics,22.81,0.0,['page5'],2,0,0,"('39.96097', '-75.60804', 'West Chester', 'US', 'America/New_York')",Increasing
b8ef1ef7-2242-4a59-b3ff-e39126b17e9f,2025-01-01 16:15:31,380.1,PayPal,Store B,5d937fb7-5b6f-49c0-87ba-bba0c75bcbbd,34,Female,Low,[8],7c558b18-a497-48c5-afdc-3e9e98f610e7,Electronics,89.66,0.0,"['page2', 'page4']",5,1,1,"('41.66394', '-83.55521', 'Toledo', 'US', 'America/New_York')",Decreasing
eaeeda4e-44f2-4c12-bb34-4cab973e822a,2025-01-01 23:45:27,32.45,Cash,Online,0cfee55c-fa0e-464d-9957-4ed38f6b60fd,18,Male,High,"[90, 81]",cbbfabfc-82a7-481d-b19b-43ede15f0c7e,Toys,78.61,35.36,"['page3', 'page5', 'page1']",3,1,0,"('36.06523', '-119.01677', 'Porterville', 'US', 'America/Los_Angeles')",Increasing
b51e929c-bd23-4cef-be11-e8e58b4e88ea,2025-01-04 12:35:50,107.18,Cash,Store A,2fc4465d-c5ac-4b2e-97ec-81d4bb74bafa,65,Male,Medium,"[94, 24, 31, 27, 98, 12, 93, 9]",a1713372-61b8-4576-8e16-4894fdfa0ed6,Home,57.65,0.0,"['page4', 'page5', 'page3']",0,1,1,"('45.16024', '-93.08883', 'Lino Lakes', 'US', 'America/Chicago')",Increasing
3ae15c79-c8c4-4f8f-8c31-c1148ebb4fc9,2025-01-01 11:39:10,80.22,Cash,Online,f872b50b-a4a7-4176-8c63-b84a35e0f977,22,Female,Low,"[29, 18, 19, 51, 58]",6cfb8d74-e532-47c0-a9eb-5df3caef54e0,Clothing,86.92,6.06,"['page1', 'page4', 'page2']",4,1,1,"('42.30865', '-83.48216', 'Canton', 'US', 'America/Detroit')",Increasing
0e9cceab-f08e-46ee-a80a-7f4d0f9411b9,2025-01-01 10:09:29,348.39,Credit Card,Store C,1667c8d7-2370-46c4-919a-ffefcc569ac6,70,Male,Low,"[12, 30, 10]",b8433c28-9a44-446b-9cbe-6730f66c8eff,Toys,78.7,0.0,['page1'],4,1,0,"('39.43534', '-84.20299', 'Lebanon', 'US', 'America/New_York')",Stable
164e7a34-9033-4d9c-a3ba-efec7151a740,2025-01-02 05:48:10,480.57,Cash,Online,114fe2b2-1e94-4645-8b9f-ad5f61447026,52,Female,Medium,"[31, 95, 2, 51]",1cef7b6c-e60d-4d25-a74d-07944feff6f0,Clothing,37.2,8.85,"['page5', 'page3']",4,1,0,"('28.90054', '-81.26367', 'Deltona', 'US', 'America/New_York')",Increasing
4c5e40b5-97b6-4757-b5c7-e7f20cfdcab4,2025-01-06 06:09:05,440.27,Credit Card,Store B,08bd3d1a-c61b-459c-9ec5-f4386bf89348,42,Female,Low,"[56, 65, 50, 49, 13]",1059ba6b-5b96-4618-8695-d251c9cb5259,Groceries,35.19,35.62,['page2'],1,0,1,"('38.58894', '-89.99038', 'Fairview Heights', 'US', 'America/Chicago')",Stable
ec8996c0-2e1d-4ddd-95c7-6faab8b8a9f7,2025-01-01 06:32:45,363.75,PayPal,Store A,db300376-a253-4ac8-b072-a834885a5a62,69,Female,Medium,[16],9af1c72b-68d6-4125-a29f-f9f92f288318,Toys,2.07,0.0,"['page5', 'page1']",0,0,0,"('43.54072', '-116.56346', 'Nampa', 'US', 'America/Boise')",Stable
7882fe96-436f-405e-b327-52dc7b84f443,2025-01-05 09:34:52,442.89,Debit Card,Store B,7a7bc7ca-c989-43f9-a534-2756d6f2071f,62,Male,Medium,"[51, 45, 11, 47, 59, 60, 91, 37]",999ca834-c7f9-425c-a808-6e8dbd3f333d,Home,49.85,18.52,['page3'],2,0,1,"('32.54044', '-82.90375', 'Dublin', 'US', 'America/New_York')",Stable
43849064-d850-4ffb-92a2-97d20f9ddda3,2025-01-01 18:33:23,241.65,Cash,Online,24688692-1c4c-40dc-9b59-91ff5057f609,55,Female,High,"[21, 8, 97, 18]",5a380073-aed8-4850-94bf-210e184331cd,Electronics,18.7,18.96,['page4'],3,0,1,"('32.44874', '-99.73314', 'Abilene', 'US', 'America/Chicago')",Decreasing
746166e7-cbbf-4091-8f04-9bfb8ed6e9ea,2025-01-01 20:33:02,353.05,Credit Card,Online,327670d3-98ca-4bb9-8738-5af004c3f0cf,62,Male,Low,"[72, 29, 50, 61]",7eaf836a-ea33-4910-9a8e-b380081fe69c,Groceries,70.15,0.0,['page3'],0,1,1,"('38.70734', '-77.02303', 'Fort Washington', 'US', 'America/New_York')",Increasing
5f72c9ef-6f28-4611-a2bd-18ca00d0b4fe,2025-01-02 19:44:32,403.75,Credit Card,Online,90bac0be-39e7-4711-9490-0cce6683cc23,43,Male,Medium,"[46, 51, 49, 41]",7c171440-f6b6-4a48-aa13-a228f5bd02e5,Toys,80.26,0.0,"['page4', 'page3', 'page2']",2,1,1,"('33.52253', '-117.70755', 'Laguna Niguel', 'US', 'America/Los_Angeles')",Stable
889584e4-725e-4f45-9e4f-ed47f9fbdb40,2025-01-05 14:52:25,253.11,PayPal,Store A,ccb18ef2-143f-44f4-859a-0e408900e6c5,48,Female,Low,"[32, 6, 39, 73, 33]",d9159bd7-4cda-4dce-b9f2-bf447dc77c39,Home,72.48,0.0,"['page4', 'page3', 'page1']",3,0,1,"('32.42067', '-104.22884', 'Carlsbad', 'US', 'America/Denver')",Decreasing
cc556c76-eb52-4969-8f9e-8fad67dac8d8,2025-01-06 13:50:36,475.62,Credit Card,Store A,4619012f-7be0-4287-a2b9-3854750f25e1,18,Male,Low,"[44, 15, 80, 63, 3, 32, 92, 94, 88, 76]",92b1d03c-7e4f-43f5-8927-26732c2dfc6a,Groceries,57.69,35.85,"['page4', 'page5']",3,1,1,"('42.93369', '-72.27814', 'Keene', 'US', 'America/New_York')",Stable
3432cebe-1129-4236-b466-7854eedb23c1,2025-01-02 19:34:37,492.61,Credit Card,Store B,b5b9406f-75db-4286-babc-b66947b08f65,57,Male,Medium,"[19, 86]",249fbc77-8fbe-4ac1-9eeb-633ef9e312ae,Clothing,8.02,0.0,"['page2', 'page3', 'page4']",1,1,0,"('40.94065', '-73.99681', 'Dumont', 'US', 'America/New_York')",Increasing
cdeef9d6-fb1a-473f-bd35-575b1ddcabf4,2025-01-02 05:18:35,368.3,Cash,Store B,e78203ca-486b-4bc2-8b43-2933090dd76a,55,Male,Medium,"[71, 2, 98, 39, 97, 93, 48]",78373701-a59c-48ec-8661-b7fbdf9a67b2,Home,96.25,0.0,"['page2', 'page1', 'page3']",1,1,0,"('26.91756', '-82.07842', 'Punta Gorda Isles', 'US', 'America/New_York')",Decreasing
97f19fe0-5969-47e6-bafe-c4b85cbbaf59,2025-01-06 03:37:06,323.91,Debit Card,Store C,7e58be70-e5cd-4895-96e7-1a65e91ae9ec,27,Female,Low,"[30, 37, 25, 54, 98, 6, 97]",4ad9788c-62be-484b-90be-c7e4b01a083c,Clothing,88.43,7.61,"['page5', 'page1', 'page2']",1,1,0,"('36.20829', '-115.98391', 'Pahrump', 'US', 'America/Los_Angeles')",Increasing
8026514b-3c38-4c23-9f00-5a49a5590fa4,2025-01-01 17:17:12,444.48,PayPal,Store B,0adeaf2a-3af6-4f38-97bb-aa828d8e0375,52,Female,Medium,"[9, 44]",d401b9e5-ad8f-492d-88df-f29960c037b3,Toys,72.66,37.35,['page2'],0,1,1,"('31.84568', '-102.36764', 'Odessa', 'US', 'America/Chicago')",Increasing
723ef35d-ebae-4841-b111-a222ae7f396b,2025-01-06 14:49:12,230.57,Cash,Store B,9ad5df6a-ffaf-42d6-9038-c22394a7a1db,57,Female,High,"[47, 78]",dd78c10a-a445-47ca-b1b1-3b39b7989eef,Groceries,99.21,0.0,['page3'],3,0,0,"('45.49428', '-122.86705', 'Aloha', 'US', 'America/Los_Angeles')",Increasing
8df9267c-9567-4c94-8f59-029f0e2149e0,2025-01-03 09:34:59,202.89,Credit Card,Store B,8b10fdec-4045-4bce-a74a-66f417b02e2a,59,Male,High,"[96, 51, 48, 41]",b2e068ff-eea5-4262-850c-7640825f2c4f,Clothing,10.81,17.99,"['page1', 'page2', 'page4']",0,0,0,"('30.5427', '-97.54667', 'Hutto', 'US', 'America/Chicago')",Increasing
4a175455-c3bb-4769-bd4c-d5a57b67b5f7,2025-01-02 15:43:36,157.4,Debit Card,Store B,49e3e67a-f8ea-458a-a88d-1ddf74fc3bab,32,Male,High,"[33, 3, 69, 55, 11, 85, 67, 14, 93, 94]",3783f1ef-c13e-4fb5-ab97-8a3d87db3984,Toys,52.79,36.12,['page5'],1,0,0,"('47.64995', '-117.23991', 'Opportunity', 'US', 'America/Los_Angeles')",Stable
71e61752-af4e-4111-bea8-26314b55bbbe,2025-01-01 19:38:03,366.53,Debit Card,Store B,e05bb77d-2f09-4817-b728-7374a5057088,50,Female,Low,"[69, 3, 64, 52, 71]",cbd0c898-9030-4a34-940d-f4b16d4987ad,Home,58.21,22.06,['page4'],2,1,0,"('37.60876', '-77.37331', 'Mechanicsville', 'US', 'America/New_York')",Stable
1d5a5855-a908-4799-9933-5bc40cc9fd82,2025-01-02 12:59:41,179.06,Cash,Store A,80e06c20-71f2-4fdc-8af5-e9828d8639f5,56,Male,High,"[46, 47, 74, 85, 50, 63, 15, 91]",28228d83-0ce6-4d2a-8245-d41d3b8cf24e,Home,29.72,0.0,"['page5', 'page2', 'page3']",2,1,0,"('33.52253', '-117.70755', 'Laguna Niguel', 'US', 'America/Los_Angeles')",Increasing
23c49924-2c55-48e9-86a5-5b06821dee6a,2025-01-05 13:58:34,171.72,Debit Card,Store B,dbe9e55d-6c9e-49ac-90f7-b7afb27c380a,63,Female,Low,"[73, 89, 37, 6, 46, 63]",54021734-c424-4089-a1b5-15ff795648c1,Toys,78.22,29.88,"['page2', 'page3']",3,1,1,"('30.16688', '-96.39774', 'Brenham', 'US', 'America/Chicago')",Decreasing
390e08e4-4b89-4849-9d70-0082348c3a1e,2025-01-02 00:38:44,260.25,Cash,Store B,42f62114-bc7d-4bca-b65d-2756a956d35c,64,Male,Medium,"[82, 16, 49]",9f222201-a436-4921-ae2f-e8c1a4237cb0,Home,52.82,0.0,"['page2', 'page3']",1,0,1,"('32.42067', '-104.22884', 'Carlsbad', 'US', 'America/Denver')",Stable
43130f6d-301f-4434-860f-9b2a0f189b24,2025-01-05 12:14:36,406.82,Credit Card,Online,f6a7cde0-2635-44d1-9205-374094381543,54,Female,Low,"[19, 29, 73, 36, 5, 98]",c16e17d5-0636-47e8-8089-d5f18ddd3d29,Clothing,59.3,27.14,['page5'],4,1,0,"('35.74788', '-95.36969', 'Muskogee', 'US', 'America/Chicago')",Decreasing
33de5917-6079-440c-b025-aeca8e509d73,2025-01-02 01:02:21,172.61,Cash,Store C,96a5babd-da7f-47b2-bd04-16b753445309,70,Male,Low,[43],ec2b5ef5-fd88-4187-85f3-72c390872ee2,Groceries,72.37,8.65,['page3'],5,0,0,"('35.25064', '-91.73625', 'Searcy', 'US', 'America/Chicago')",Stable
